count_title_uni,count_unique_title_uni,ratio_of_unique_title_uni,count_title_bi,count_unique_title_bi,ratio_of_unique_title_bi,count_title_tri,count_unique_title_tri,ratio_of_unique_title_tri,count_body_uni,count_unique_body_uni,ratio_of_unique_body_uni,count_body_bi,count_unique_body_bi,ratio_of_unique_body_bi,count_body_tri,count_unique_body_tri,ratio_of_unique_body_tri,count_of_title_uni_in_body,ratio_of_title_uni_in_body,count_of_title_bi_in_body,ratio_of_title_bi_in_body,count_of_title_tri_in_body,ratio_of_title_tri_in_body,len_sent_title,len_sent_body,label
3,3,1.0,5,5,1.0,3,3,1.0,37,30,0.8108108108108109,45,33,0.7333333333333333,37,30,0.8108108108108109,1.0,0.3333333333333333,4.0,0.8,1.0,0.3333333333333333,31,472,real
4,4,1.0,4,4,1.0,4,4,1.0,30,28,0.9333333333333333,45,37,0.8222222222222222,30,28,0.9333333333333333,1.0,0.25,2.0,0.5,1.0,0.25,28,497,real
3,3,1.0,4,4,1.0,3,3,1.0,30,27,0.9,33,29,0.8787878787878788,30,27,0.9,0.0,0.0,0.0,0.0,0.0,0.0,31,365,real
5,5,1.0,7,7,1.0,5,5,1.0,5605,2937,0.5239964317573595,8176,1536,0.18786692759295498,5605,2937,0.5239964317573595,4.0,0.8,7.0,1.0,4.0,0.8,65,96451,real
9,8,0.8888888888888888,9,8,0.8888888888888888,9,8,0.8888888888888888,27,26,0.9629629629629629,41,33,0.8048780487804879,27,26,0.9629629629629629,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,56,429,real
10,10,1.0,11,11,1.0,10,10,1.0,48,38,0.7916666666666666,73,41,0.5616438356164384,48,38,0.7916666666666666,6.0,0.6,9.0,0.8181818181818182,6.0,0.6,85,592,real
4,4,1.0,7,6,0.8571428571428571,4,4,1.0,9,9,1.0,17,16,0.9411764705882353,9,9,1.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.0,55,179,real
2,2,1.0,2,2,1.0,2,2,1.0,330,268,0.8121212121212121,449,278,0.6191536748329621,330,268,0.8121212121212121,1.0,0.5,2.0,1.0,1.0,0.5,16,5065,real
9,9,1.0,9,9,1.0,9,9,1.0,929,634,0.682454251883746,1223,585,0.4783319705641864,929,634,0.682454251883746,6.0,0.6666666666666666,7.0,0.7777777777777778,6.0,0.6666666666666666,73,12883,real
0,0,0.0,0,0,0.0,0,0,0.0,7,7,1.0,14,13,0.9285714285714286,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,166,real
7,7,1.0,7,7,1.0,7,7,1.0,498,371,0.7449799196787149,713,339,0.47545582047685836,498,371,0.7449799196787149,3.0,0.42857142857142855,6.0,0.8571428571428571,3.0,0.42857142857142855,57,7088,real
2,2,1.0,4,4,1.0,2,2,1.0,11,11,1.0,21,16,0.7619047619047619,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,234,real
3,3,1.0,4,4,1.0,3,3,1.0,3098,1750,0.5648805681084571,4329,1143,0.26403326403326405,3098,1750,0.5648805681084571,2.0,0.6666666666666666,3.0,0.75,2.0,0.6666666666666666,40,51116,real
1,1,1.0,1,1,1.0,1,1,1.0,4262,2377,0.5577193805725011,5975,1459,0.24418410041841004,4262,2377,0.5577193805725011,0.0,0.0,1.0,1.0,0.0,0.0,11,73305,real
3,3,1.0,5,5,1.0,3,3,1.0,2447,1652,0.6751123825091949,3570,1118,0.3131652661064426,2447,1652,0.6751123825091949,1.0,0.3333333333333333,3.0,0.6,1.0,0.3333333333333333,57,41851,real
6,6,1.0,6,6,1.0,6,6,1.0,7,7,1.0,14,13,0.9285714285714286,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53,166,real
18,18,1.0,21,19,0.9047619047619048,18,18,1.0,148,116,0.7837837837837838,196,124,0.6326530612244898,148,116,0.7837837837837838,6.0,0.3333333333333333,18.0,0.8571428571428571,6.0,0.3333333333333333,182,2186,real
7,7,1.0,13,13,1.0,7,7,1.0,263,242,0.9201520912547528,477,286,0.59958071278826,263,242,0.9201520912547528,1.0,0.14285714285714285,13.0,1.0,1.0,0.14285714285714285,99,5378,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,8,1.0,4,4,1.0,0.0,0.0,1.0,0.5,0.0,0.0,23,82,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
5,5,1.0,5,5,1.0,5,5,1.0,185,159,0.8594594594594595,263,185,0.7034220532319392,185,159,0.8594594594594595,4.0,0.8,5.0,1.0,4.0,0.8,30,2702,real
7,7,1.0,9,9,1.0,7,7,1.0,1693,1050,0.6202008269344359,2505,705,0.281437125748503,1693,1050,0.6202008269344359,3.0,0.42857142857142855,7.0,0.7777777777777778,3.0,0.42857142857142855,62,28980,real
4,4,1.0,7,7,1.0,4,4,1.0,345,320,0.927536231884058,666,346,0.5195195195195195,345,320,0.927536231884058,4.0,1.0,7.0,1.0,4.0,1.0,59,6539,real
9,7,0.7777777777777778,11,8,0.7272727272727273,9,7,0.7777777777777778,588,440,0.7482993197278912,846,390,0.46099290780141844,588,440,0.7482993197278912,6.0,0.6666666666666666,9.0,0.8181818181818182,6.0,0.6666666666666666,73,9899,real
6,6,1.0,6,6,1.0,6,6,1.0,48,42,0.875,72,50,0.6944444444444444,48,42,0.875,1.0,0.16666666666666666,6.0,1.0,1.0,0.16666666666666666,43,753,real
3,3,1.0,4,4,1.0,3,3,1.0,5542,2844,0.5131721400216528,8168,1528,0.18707149853085211,5542,2844,0.5131721400216528,0.0,0.0,3.0,0.75,0.0,0.0,36,97206,real
5,5,1.0,6,6,1.0,5,5,1.0,2324,1412,0.6075731497418244,3221,1046,0.32474386836386215,2324,1412,0.6075731497418244,5.0,1.0,6.0,1.0,5.0,1.0,60,38487,real
2,2,1.0,4,4,1.0,2,2,1.0,4479,3092,0.690332663540969,8041,1324,0.16465613729635617,4479,3092,0.690332663540969,1.0,0.5,4.0,1.0,1.0,0.5,45,96721,real
3,3,1.0,5,5,1.0,3,3,1.0,696,611,0.8778735632183908,1283,609,0.47466874512860485,696,611,0.8778735632183908,0.0,0.0,2.0,0.4,0.0,0.0,34,14734,real
6,6,1.0,7,7,1.0,6,6,1.0,400,312,0.78,568,314,0.5528169014084507,400,312,0.78,4.0,0.6666666666666666,7.0,1.0,4.0,0.6666666666666666,49,6371,real
7,7,1.0,7,7,1.0,7,7,1.0,137,98,0.7153284671532847,177,110,0.6214689265536724,137,98,0.7153284671532847,6.0,0.8571428571428571,7.0,1.0,6.0,0.8571428571428571,65,2058,real
1,1,1.0,1,1,1.0,1,1,1.0,1783,1011,0.567021873247336,2510,686,0.2733067729083665,1783,1011,0.567021873247336,0.0,0.0,1.0,1.0,0.0,0.0,11,30379,real
2,2,1.0,2,2,1.0,2,2,1.0,133,78,0.5864661654135338,212,73,0.3443396226415094,133,78,0.5864661654135338,1.0,0.5,1.0,0.5,1.0,0.5,14,2418,real
7,7,1.0,7,7,1.0,7,7,1.0,148,109,0.7364864864864865,206,120,0.5825242718446602,148,109,0.7364864864864865,5.0,0.7142857142857143,6.0,0.8571428571428571,5.0,0.7142857142857143,59,2100,real
2,2,1.0,2,2,1.0,2,2,1.0,422,347,0.8222748815165877,560,366,0.6535714285714286,422,347,0.8222748815165877,2.0,1.0,2.0,1.0,2.0,1.0,18,6035,real
4,4,1.0,7,7,1.0,4,4,1.0,345,320,0.927536231884058,666,346,0.5195195195195195,345,320,0.927536231884058,4.0,1.0,7.0,1.0,4.0,1.0,59,6539,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,8,1.0,4,4,1.0,0.0,0.0,1.0,0.5,0.0,0.0,23,82,real
5,5,1.0,5,5,1.0,5,5,1.0,198,167,0.8434343434343434,271,186,0.6863468634686347,198,167,0.8434343434343434,3.0,0.6,4.0,0.8,3.0,0.6,52,3172,real
11,11,1.0,12,12,1.0,11,11,1.0,24,21,0.875,33,28,0.8484848484848485,24,21,0.875,3.0,0.2727272727272727,7.0,0.5833333333333334,3.0,0.2727272727272727,76,348,real
13,12,0.9230769230769231,16,15,0.9375,13,12,0.9230769230769231,106,80,0.7547169811320755,198,82,0.41414141414141414,106,80,0.7547169811320755,1.0,0.07692307692307693,9.0,0.5625,1.0,0.07692307692307693,152,1638,real
4,4,1.0,4,4,1.0,4,4,1.0,11,11,1.0,21,16,0.7619047619047619,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,234,real
2,2,1.0,4,4,1.0,2,2,1.0,59,46,0.7796610169491526,88,50,0.5681818181818182,59,46,0.7796610169491526,1.0,0.5,4.0,1.0,1.0,0.5,33,797,real
4,4,1.0,4,4,1.0,4,4,1.0,109,79,0.7247706422018348,152,91,0.5986842105263158,109,79,0.7247706422018348,0.0,0.0,4.0,1.0,0.0,0.0,24,1655,real
5,5,1.0,6,6,1.0,5,5,1.0,1216,873,0.7179276315789473,1742,713,0.40929965556831227,1216,873,0.7179276315789473,5.0,1.0,6.0,1.0,5.0,1.0,71,20075,real
3,3,1.0,3,3,1.0,3,3,1.0,43,34,0.7906976744186046,51,36,0.7058823529411765,43,34,0.7906976744186046,1.0,0.3333333333333333,3.0,1.0,1.0,0.3333333333333333,25,558,real
6,6,1.0,6,6,1.0,6,6,1.0,699,507,0.7253218884120172,959,436,0.4546402502606882,699,507,0.7253218884120172,4.0,0.6666666666666666,5.0,0.8333333333333334,4.0,0.6666666666666666,50,11480,real
1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,36,real
1,1,1.0,1,1,1.0,1,1,1.0,3064,1665,0.5434073107049608,4403,1083,0.24596865773336363,3064,1665,0.5434073107049608,0.0,0.0,1.0,1.0,0.0,0.0,11,48881,real
2,2,1.0,3,3,1.0,2,2,1.0,3789,2934,0.7743467933491687,7124,1494,0.20971364402021336,3789,2934,0.7743467933491687,0.0,0.0,3.0,1.0,0.0,0.0,34,85443,real
6,5,0.8333333333333334,7,6,0.8571428571428571,6,5,0.8333333333333334,401,318,0.7930174563591023,513,318,0.6198830409356725,401,318,0.7930174563591023,2.0,0.3333333333333333,4.0,0.5714285714285714,2.0,0.3333333333333333,39,5494,real
4,4,1.0,4,4,1.0,4,4,1.0,43,40,0.9302325581395349,58,44,0.7586206896551724,43,40,0.9302325581395349,0.0,0.0,1.0,0.25,0.0,0.0,27,583,real
9,9,1.0,11,11,1.0,9,9,1.0,797,534,0.6700125470514429,1062,472,0.4444444444444444,797,534,0.6700125470514429,7.0,0.7777777777777778,11.0,1.0,7.0,0.7777777777777778,74,11489,real
9,9,1.0,9,9,1.0,9,9,1.0,219,185,0.8447488584474886,336,181,0.5386904761904762,219,185,0.8447488584474886,6.0,0.6666666666666666,9.0,1.0,6.0,0.6666666666666666,73,3761,real
3,3,1.0,3,3,1.0,3,3,1.0,7,7,1.0,12,11,0.9166666666666666,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,151,real
4,4,1.0,5,5,1.0,4,4,1.0,5444,2878,0.5286554004408524,8042,1488,0.18502859985078338,5444,2878,0.5286554004408524,1.0,0.25,5.0,1.0,1.0,0.25,52,96704,real
6,6,1.0,7,7,1.0,6,6,1.0,460,346,0.7521739130434782,625,341,0.5456,460,346,0.7521739130434782,2.0,0.3333333333333333,5.0,0.7142857142857143,2.0,0.3333333333333333,55,6530,real
4,4,1.0,4,4,1.0,4,4,1.0,7,6,0.8571428571428571,7,6,0.8571428571428571,7,6,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,31,72,real
3,3,1.0,5,5,1.0,3,3,1.0,303,242,0.7986798679867987,425,264,0.6211764705882353,303,242,0.7986798679867987,1.0,0.3333333333333333,3.0,0.6,1.0,0.3333333333333333,32,4557,real
4,4,1.0,5,5,1.0,4,4,1.0,92,58,0.6304347826086957,143,57,0.3986013986013986,92,58,0.6304347826086957,3.0,0.75,4.0,0.8,3.0,0.75,52,1593,real
4,4,1.0,4,4,1.0,4,4,1.0,18,16,0.8888888888888888,23,18,0.782608695652174,18,16,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,27,293,real
6,6,1.0,6,6,1.0,6,6,1.0,340,250,0.7352941176470589,455,261,0.5736263736263736,340,250,0.7352941176470589,4.0,0.6666666666666666,5.0,0.8333333333333334,4.0,0.6666666666666666,43,4657,real
2,2,1.0,3,3,1.0,2,2,1.0,18,18,1.0,28,28,1.0,18,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,269,real
9,9,1.0,9,9,1.0,9,9,1.0,102,95,0.9313725490196079,200,141,0.705,102,95,0.9313725490196079,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,128,1714,real
3,3,1.0,4,4,1.0,3,3,1.0,1581,1107,0.7001897533206831,2197,918,0.4178425125170687,1581,1107,0.7001897533206831,3.0,1.0,4.0,1.0,3.0,1.0,45,24331,real
3,3,1.0,3,3,1.0,3,3,1.0,16,16,1.0,21,20,0.9523809523809523,16,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,198,real
5,5,1.0,5,5,1.0,5,5,1.0,4579,2165,0.4728106573487661,6230,1431,0.22969502407704656,4579,2165,0.4728106573487661,3.0,0.6,3.0,0.6,3.0,0.6,36,73653,real
5,5,1.0,6,6,1.0,5,5,1.0,1290,737,0.5713178294573643,1879,570,0.30335284725918044,1290,737,0.5713178294573643,1.0,0.2,3.0,0.5,1.0,0.2,49,19303,real
6,6,1.0,7,7,1.0,6,6,1.0,319,225,0.7053291536050157,486,238,0.4897119341563786,319,225,0.7053291536050157,2.0,0.3333333333333333,4.0,0.5714285714285714,2.0,0.3333333333333333,53,5756,real
9,9,1.0,9,9,1.0,9,9,1.0,484,350,0.7231404958677686,690,305,0.4420289855072464,484,350,0.7231404958677686,8.0,0.8888888888888888,9.0,1.0,8.0,0.8888888888888888,75,7307,real
2,2,1.0,2,2,1.0,2,2,1.0,394,304,0.7715736040609137,601,298,0.49584026622296173,394,304,0.7715736040609137,0.0,0.0,2.0,1.0,0.0,0.0,12,6561,real
4,4,1.0,4,4,1.0,4,4,1.0,548,321,0.5857664233576643,834,291,0.3489208633093525,548,321,0.5857664233576643,4.0,1.0,4.0,1.0,4.0,1.0,39,8545,real
3,3,1.0,3,3,1.0,3,3,1.0,288,211,0.7326388888888888,413,217,0.5254237288135594,288,211,0.7326388888888888,0.0,0.0,0.0,0.0,0.0,0.0,26,4921,real
9,9,1.0,9,9,1.0,9,9,1.0,444,333,0.75,628,313,0.4984076433121019,444,333,0.75,8.0,0.8888888888888888,9.0,1.0,8.0,0.8888888888888888,87,6782,real
3,3,1.0,5,5,1.0,3,3,1.0,7,7,1.0,14,13,0.9285714285714286,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,166,real
6,6,1.0,6,6,1.0,6,6,1.0,582,430,0.738831615120275,824,396,0.48058252427184467,582,430,0.738831615120275,4.0,0.6666666666666666,6.0,1.0,4.0,0.6666666666666666,52,9921,real
1,1,1.0,1,1,1.0,1,1,1.0,353,237,0.6713881019830028,507,215,0.4240631163708087,353,237,0.6713881019830028,1.0,1.0,1.0,1.0,1.0,1.0,4,4813,real
2,2,1.0,3,3,1.0,2,2,1.0,11,11,1.0,21,16,0.7619047619047619,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,234,real
1,1,1.0,2,2,1.0,1,1,1.0,10,10,1.0,19,17,0.8947368421052632,10,10,1.0,1.0,1.0,2.0,1.0,1.0,1.0,22,206,real
7,7,1.0,7,7,1.0,7,7,1.0,461,332,0.720173535791757,716,351,0.49022346368715086,461,332,0.720173535791757,4.0,0.5714285714285714,7.0,1.0,4.0,0.5714285714285714,59,7325,real
5,5,1.0,7,7,1.0,5,5,1.0,1748,1157,0.6618993135011442,2452,824,0.3360522022838499,1748,1157,0.6618993135011442,4.0,0.8,7.0,1.0,4.0,0.8,54,30719,real
5,5,1.0,5,5,1.0,5,5,1.0,408,304,0.7450980392156863,571,304,0.532399299474606,408,304,0.7450980392156863,5.0,1.0,5.0,1.0,5.0,1.0,59,6796,real
4,4,1.0,7,7,1.0,4,4,1.0,4905,2710,0.5524974515800204,7108,1551,0.21820483961733259,4905,2710,0.5524974515800204,0.0,0.0,7.0,1.0,0.0,0.0,61,82067,real
3,3,1.0,5,5,1.0,3,3,1.0,3125,1882,0.60224,4296,1325,0.3084264432029795,3125,1882,0.60224,1.0,0.3333333333333333,3.0,0.6,1.0,0.3333333333333333,38,49196,real
6,6,1.0,7,7,1.0,6,6,1.0,522,420,0.8045977011494253,755,388,0.5139072847682119,522,420,0.8045977011494253,5.0,0.8333333333333334,6.0,0.8571428571428571,5.0,0.8333333333333334,79,8300,real
2,2,1.0,3,3,1.0,2,2,1.0,40,35,0.875,54,35,0.6481481481481481,40,35,0.875,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,24,536,real
6,6,1.0,6,6,1.0,6,6,1.0,128,106,0.828125,170,113,0.6647058823529411,128,106,0.828125,2.0,0.3333333333333333,5.0,0.8333333333333334,2.0,0.3333333333333333,48,1754,real
3,3,1.0,6,6,1.0,3,3,1.0,1715,1226,0.714868804664723,2571,876,0.34072345390898484,1715,1226,0.714868804664723,1.0,0.3333333333333333,4.0,0.6666666666666666,1.0,0.3333333333333333,59,30261,real
5,5,1.0,5,5,1.0,5,5,1.0,1682,931,0.5535077288941737,2249,696,0.3094708759448644,1682,931,0.5535077288941737,5.0,1.0,5.0,1.0,5.0,1.0,53,27684,real
7,7,1.0,8,8,1.0,7,7,1.0,2871,1864,0.6492511320097527,3543,1575,0.4445385266723116,2871,1864,0.6492511320097527,4.0,0.5714285714285714,5.0,0.625,4.0,0.5714285714285714,64,37143,real
8,8,1.0,8,8,1.0,8,8,1.0,915,694,0.7584699453551913,1219,646,0.5299425758818704,915,694,0.7584699453551913,2.0,0.25,5.0,0.625,2.0,0.25,68,13725,real
5,5,1.0,6,6,1.0,5,5,1.0,13,13,1.0,19,19,1.0,13,13,1.0,1.0,0.2,2.0,0.3333333333333333,1.0,0.2,41,169,real
12,12,1.0,12,12,1.0,12,12,1.0,30,26,0.8666666666666667,34,29,0.8529411764705882,30,26,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,102,403,real
4,4,1.0,8,8,1.0,4,4,1.0,6,6,1.0,11,9,0.8181818181818182,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62,99,real
8,8,1.0,8,8,1.0,8,8,1.0,316,259,0.819620253164557,423,273,0.6453900709219859,316,259,0.819620253164557,2.0,0.25,6.0,0.75,2.0,0.25,49,4352,real
3,3,1.0,5,5,1.0,3,3,1.0,1210,820,0.6776859504132231,1803,558,0.30948419301164726,1210,820,0.6776859504132231,2.0,0.6666666666666666,4.0,0.8,2.0,0.6666666666666666,49,20613,real
16,15,0.9375,21,17,0.8095238095238095,16,15,0.9375,978,684,0.6993865030674846,1297,616,0.47494217424826524,978,684,0.6993865030674846,9.0,0.5625,15.0,0.7142857142857143,9.0,0.5625,186,14562,real
3,3,1.0,3,3,1.0,3,3,1.0,81,62,0.7654320987654321,113,71,0.6283185840707964,81,62,0.7654320987654321,3.0,1.0,3.0,1.0,3.0,1.0,31,1187,real
6,6,1.0,7,7,1.0,6,6,1.0,32,32,1.0,41,38,0.926829268292683,32,32,1.0,1.0,0.16666666666666666,4.0,0.5714285714285714,1.0,0.16666666666666666,62,477,real
9,9,1.0,10,10,1.0,9,9,1.0,290,220,0.7586206896551724,426,206,0.4835680751173709,290,220,0.7586206896551724,6.0,0.6666666666666666,9.0,0.9,6.0,0.6666666666666666,73,4538,real
6,6,1.0,7,7,1.0,6,6,1.0,128,106,0.828125,177,121,0.6836158192090396,128,106,0.828125,1.0,0.16666666666666666,4.0,0.5714285714285714,1.0,0.16666666666666666,61,1952,real
6,6,1.0,6,6,1.0,6,6,1.0,335,240,0.7164179104477612,495,228,0.46060606060606063,335,240,0.7164179104477612,6.0,1.0,6.0,1.0,6.0,1.0,61,5441,real
2,2,1.0,2,2,1.0,2,2,1.0,9,8,0.8888888888888888,11,8,0.7272727272727273,9,8,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,15,125,real
4,4,1.0,4,4,1.0,4,4,1.0,1658,1209,0.7291917973462002,2316,921,0.39766839378238344,1658,1209,0.7291917973462002,3.0,0.75,4.0,1.0,3.0,0.75,44,25949,real
8,8,1.0,12,12,1.0,8,8,1.0,304,212,0.6973684210526315,457,196,0.4288840262582057,304,212,0.6973684210526315,7.0,0.875,11.0,0.9166666666666666,7.0,0.875,79,4753,real
7,7,1.0,7,7,1.0,7,7,1.0,11,11,1.0,16,16,1.0,11,11,1.0,2.0,0.2857142857142857,4.0,0.5714285714285714,2.0,0.2857142857142857,64,146,real
5,5,1.0,6,6,1.0,5,5,1.0,3190,1947,0.6103448275862069,4429,1313,0.2964551817566042,3190,1947,0.6103448275862069,1.0,0.2,3.0,0.5,1.0,0.2,45,50806,real
7,7,1.0,8,8,1.0,7,7,1.0,408,323,0.7916666666666666,587,329,0.5604770017035775,408,323,0.7916666666666666,6.0,0.8571428571428571,8.0,1.0,6.0,0.8571428571428571,61,6527,real
2,2,1.0,3,3,1.0,2,2,1.0,161,121,0.7515527950310559,226,129,0.5707964601769911,161,121,0.7515527950310559,1.0,0.5,2.0,0.6666666666666666,1.0,0.5,25,2427,real
5,5,1.0,5,5,1.0,5,5,1.0,14,11,0.7857142857142857,15,11,0.7333333333333333,14,11,0.7857142857142857,1.0,0.2,1.0,0.2,1.0,0.2,49,187,real
10,9,0.9,10,9,0.9,10,9,0.9,350,255,0.7285714285714285,478,255,0.5334728033472803,350,255,0.7285714285714285,9.0,0.9,10.0,1.0,9.0,0.9,66,4855,real
2,2,1.0,2,2,1.0,2,2,1.0,48,45,0.9375,63,53,0.8412698412698413,48,45,0.9375,2.0,1.0,2.0,1.0,2.0,1.0,19,725,real
4,4,1.0,6,6,1.0,4,4,1.0,2958,1808,0.6112237998647735,4107,1233,0.3002191380569759,2958,1808,0.6112237998647735,2.0,0.5,4.0,0.6666666666666666,2.0,0.5,52,48864,real
1,1,1.0,2,2,1.0,1,1,1.0,628,539,0.85828025477707,1150,489,0.4252173913043478,628,539,0.85828025477707,0.0,0.0,1.0,0.5,0.0,0.0,26,13296,real
3,3,1.0,6,6,1.0,3,3,1.0,4437,3120,0.7031778228532792,7972,1464,0.18364274962368288,4437,3120,0.7031778228532792,1.0,0.3333333333333333,6.0,1.0,1.0,0.3333333333333333,67,93470,real
4,4,1.0,7,7,1.0,4,4,1.0,2096,1735,0.8277671755725191,3837,1143,0.2978889757623143,2096,1735,0.8277671755725191,0.0,0.0,5.0,0.7142857142857143,0.0,0.0,70,45168,real
2,2,1.0,3,3,1.0,2,2,1.0,2861,1755,0.6134218804613771,3977,1174,0.29519738496354037,2861,1755,0.6134218804613771,1.0,0.5,2.0,0.6666666666666666,1.0,0.5,29,48204,real
2,2,1.0,3,3,1.0,2,2,1.0,399,198,0.49624060150375937,642,213,0.3317757009345794,399,198,0.49624060150375937,2.0,1.0,3.0,1.0,2.0,1.0,22,6872,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
6,6,1.0,7,7,1.0,6,6,1.0,563,456,0.8099467140319716,728,461,0.6332417582417582,563,456,0.8099467140319716,1.0,0.16666666666666666,3.0,0.42857142857142855,1.0,0.16666666666666666,50,7668,real
5,5,1.0,6,6,1.0,5,5,1.0,340,263,0.7735294117647059,481,255,0.5301455301455301,340,263,0.7735294117647059,2.0,0.4,4.0,0.6666666666666666,2.0,0.4,82,5485,real
3,3,1.0,3,3,1.0,3,3,1.0,214,173,0.8084112149532711,281,177,0.6298932384341637,214,173,0.8084112149532711,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,17,3054,real
3,3,1.0,3,3,1.0,3,3,1.0,18,18,1.0,32,30,0.9375,18,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46,348,real
4,4,1.0,5,5,1.0,4,4,1.0,413,340,0.8232445520581114,626,290,0.46325878594249204,413,340,0.8232445520581114,3.0,0.75,4.0,0.8,3.0,0.75,49,7011,real
1,1,1.0,1,1,1.0,1,1,1.0,3201,1722,0.5379568884723523,4563,1095,0.23997370151216305,3201,1722,0.5379568884723523,0.0,0.0,1.0,1.0,0.0,0.0,11,52644,real
1,1,1.0,1,1,1.0,1,1,1.0,1552,1050,0.6765463917525774,2127,863,0.40573577809120825,1552,1050,0.6765463917525774,0.0,0.0,1.0,1.0,0.0,0.0,11,23488,real
2,2,1.0,3,3,1.0,2,2,1.0,11,11,1.0,21,16,0.7619047619047619,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,234,real
7,7,1.0,7,7,1.0,7,7,1.0,174,150,0.8620689655172413,244,162,0.6639344262295082,174,150,0.8620689655172413,7.0,1.0,7.0,1.0,7.0,1.0,75,2637,real
7,7,1.0,7,7,1.0,7,7,1.0,239,192,0.803347280334728,299,204,0.6822742474916388,239,192,0.803347280334728,7.0,1.0,7.0,1.0,7.0,1.0,57,3132,real
9,9,1.0,10,10,1.0,9,9,1.0,372,299,0.803763440860215,510,313,0.6137254901960785,372,299,0.803763440860215,5.0,0.5555555555555556,9.0,0.9,5.0,0.5555555555555556,91,5552,real
9,9,1.0,10,10,1.0,9,9,1.0,1647,1113,0.6757741347905283,2519,878,0.34855101230647084,1647,1113,0.6757741347905283,8.0,0.8888888888888888,10.0,1.0,8.0,0.8888888888888888,80,28706,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
3,3,1.0,3,3,1.0,3,3,1.0,7,7,1.0,14,13,0.9285714285714286,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,166,real
3,3,1.0,3,3,1.0,3,3,1.0,11,11,1.0,21,16,0.7619047619047619,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,234,real
7,7,1.0,7,7,1.0,7,7,1.0,152,131,0.8618421052631579,205,144,0.7024390243902439,152,131,0.8618421052631579,7.0,1.0,7.0,1.0,7.0,1.0,70,2317,real
6,6,1.0,7,7,1.0,6,6,1.0,406,326,0.8029556650246306,566,333,0.588339222614841,406,326,0.8029556650246306,5.0,0.8333333333333334,6.0,0.8571428571428571,5.0,0.8333333333333334,55,5728,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
11,11,1.0,12,12,1.0,11,11,1.0,304,202,0.6644736842105263,425,189,0.4447058823529412,304,202,0.6644736842105263,10.0,0.9090909090909091,12.0,1.0,10.0,0.9090909090909091,91,4351,real
2,2,1.0,3,3,1.0,2,2,1.0,11,11,1.0,21,16,0.7619047619047619,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,234,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
1,1,1.0,2,2,1.0,1,1,1.0,31,30,0.967741935483871,57,44,0.7719298245614035,31,30,0.967741935483871,0.0,0.0,1.0,0.5,0.0,0.0,26,688,real
12,12,1.0,13,13,1.0,12,12,1.0,3014,1751,0.5809555408095554,4223,1189,0.2815533980582524,3014,1751,0.5809555408095554,9.0,0.75,13.0,1.0,9.0,0.75,96,48391,real
